date,ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,density_mean,density_lower,density_upper,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2023-07-06,0.0182269066572189,-0.0012758977245539,0.0304347816854715,0.0526383183896541,0.0174671993923041,0.0017019207589328,8240.0,8219.0,7918.0,8212.0,7397.0,5924.0,3631.0,19333333.33333333,17730867.67760845,20935798.98905821,30.69,8.174,7.552,2.91,0.025,0.055,1.25,494.88,326.72,0.01576,19600000.0
2023-07-07,,,,,,,,,,,,,,,,,31.01,8.191,7.325,3.2,0.03,0.053,0.87,490.58,203.25,0.02029,19400000.0
2023-07-08,-0.0368179492652416,-0.0237398371100425,0.1035558953881263,0.2111350148916244,0.0494593743983828,0.0,9444.0,9006.0,10166.0,9444.0,5866.0,2467.0,1368.0,15600000.0,14963880.09516025,16236119.90483975,30.79,8.057,6.569,2.73,0.06,0.056,0.86,483.89,251.73,0.01035,16900000.0
2023-07-09,,,,,,,,,,,,,,,,,30.24,7.872,5.918,2.39,0.12,0.067,1.22,484.03,436.49,0.00827,14300000.0
2023-07-10,,,,,,,,,,,,,,,,,30.33,7.812,6.017,2.52,0.13,0.079,1.4,482.45,403.94,0.01256,15200000.0
2023-07-11,0.0352059938013553,-0.0166717190295457,0.3521126806735992,0.0551309138536453,0.007999532081163,-0.0148333087563514,3354.0,3244.0,3220.0,3455.0,2905.0,1675.0,950.0,18350000.0,14818100.303424986,21881899.69657501,29.9,7.777,6.427,2.39,0.16,0.203,1.36,476.07,264.99,0.01366,14900000.0
2023-07-12,0.082814447581768,-0.0805008932948112,0.8018531799316406,0.0821052640676498,-0.0279662713862994,-0.0704832226037979,1510.0,1285.0,1473.0,1739.0,1090.0,833.0,535.0,24616666.666666668,20941325.497317743,28292007.83601559,31.46,8.27,8.197,3.05,0.035,0.076,1.22,469.82,50.91,0.0243,22200000.0
2023-07-13,-0.0650320574641227,0.0126392943784594,-0.0409875810146331,0.0751151368021965,0.0342556172328607,-0.0025687518063932,6601.0,6770.0,7558.0,6635.0,5824.0,2822.0,1407.0,25950000.0,23477627.482221447,28422372.51777856,32.18,8.445,8.83,2.97,0.025,0.059,0.86,443.46,1238.62,0.04171,25000000.0
2023-07-14,0.0436440259218215,-0.0003949447127524,0.0349650345742702,0.0581103675067424,0.0198871717075945,-0.0131489234045147,5066.0,5062.0,4766.0,5201.0,4506.0,4291.0,3068.0,25550000.0,22031904.644081783,29068095.355918217,31.74,8.266,7.887,3.14,0.025,0.065,0.88,468.76,1050.65,0.02139,25000000.0
2023-07-15,-0.0348635427653789,0.015282068401575,-0.0710828825831413,0.044663768261671,0.0256573395940127,-0.0050102667883038,6057.0,6245.0,6560.0,6118.0,5711.0,4390.0,2264.0,26766666.666666668,24673551.433867056,28859781.89946628,31.52,8.137,7.444,3.14,0.025,0.061,0.92,467.91,27.95,0.01685,24500000.0
2023-07-16,0.0198144353926181,0.001421351917088,-0.0182370822876691,0.0330726616084575,0.012579360734123,-0.0126483449712395,6323.0,6341.0,6233.0,6485.0,5935.0,5310.0,3471.0,28833333.33333333,27445864.975335773,30220801.69133089,31.1,8.255,7.831,2.9,0.039,0.065,0.85,465.44,33.55,0.01741,28900000.0
2023-07-17,,,,,,,,,,,,,,,,,30.05,8.308,7.208,3.76,0.025,0.093,1.29,452.17,45.56,0.01567,33000000.0
2023-07-18,0.0285714287310838,-0.0714972764253616,0.1619462668895721,0.1049217879772186,-0.0149282571275524,-0.115170769393444,1671.0,1448.0,1989.0,2106.0,1173.0,1115.0,661.0,48316666.66666666,36399778.91114183,60233554.4221915,30.24,8.684,5.358,3.77,0.025,0.084,1.07,431.85,46.85,0.01386,30400000.0
2023-07-19,0.0157281942665576,-0.0009497964638285,0.0135448919609189,0.1167058497667312,0.0383993378492758,-0.0055270963348448,7377.0,7363.0,7228.0,7459.0,5824.0,1843.0,760.0,46216666.66666666,37907959.23944845,54525374.09388488,30.97,8.783,6.582,4.22,0.025,0.084,0.97,426.28,47.6,0.01982,42900000.0
2023-07-20,-0.0430337600409984,0.0331359468400478,-0.1137641668319702,0.0495328307151794,0.0389739817831383,-0.0239124912768602,3837.0,4100.0,4387.0,4025.0,3713.0,3199.0,1918.0,37133333.333333336,31908872.13198018,42357794.53468649,30.02,8.523,2.466,4.47,0.025,0.076,0.61,416.98,38.9,0.01624,36200000.0
2023-07-21,0.0200974009931087,0.0101225357502698,-0.272303819656372,0.039260022342205,0.0204121782465023,-0.0002690341789275,7432.0,7584.0,7143.0,7436.0,7011.0,5106.0,2634.0,31116666.666666668,29067604.59396663,33165728.739366703,29.88,8.46,7.575,4.34,0.025,0.086,0.91,412.15,48.16,0.01529,32600000.0
2023-07-22,-0.0028451883699744,0.0085557838901877,-0.0583975724875927,0.0253109503537416,0.0145185800622146,-0.013955071568489,5794.0,5894.0,5992.0,5958.0,5603.0,5050.0,3580.0,23066666.666666668,21199230.158747025,24934103.17458631,29.92,8.322,7.289,3.37,,0.073,0.99,437.87,38.91,0.01743,27000000.0
2023-07-23,,,,,,,,,,,,,,,,,29.37,8.085,6.502,3.16,,0.088,1.09,434.79,47.54,0.01566,20700000.0
2023-07-24,,,,,,,,,,,,,,,,,30.22,8.191,7.264,3.28,0.025,0.075,1.42,455.56,42.2,0.01834,22800000.0
2023-07-25,-0.0370985604822635,0.090483158826828,-0.2694924175739288,0.0828729271888732,0.0877337497502529,-0.056500606238842,1553.0,1862.0,1873.0,1739.0,1577.0,1593.0,1245.0,28266666.666666668,25976083.35425232,30557249.97908102,30.71,8.345,7.833,3.6,0.025,0.066,1.47,452.88,38.04,0.02139,26100000.0
2023-07-26,0.0102134020999073,-0.0057956613600254,0.077743224799633,0.0904467850923538,0.0267988409789422,-0.0007403141935355,6074.0,6004.0,5960.0,6083.0,5008.0,2028.0,1043.0,27366666.666666668,24194264.058057364,30539069.27527597,30.61,8.05,7.043,3.34,0.025,0.078,1.62,448.92,107.47,0.01877,24700000.0
2023-07-27,-0.0125414440408349,-0.0024031240027397,0.013351134955883,0.1555323600769043,0.0491721023582539,-0.0130139011889696,3337.0,3321.0,3512.0,3425.0,2427.0,2377.0,1547.0,21083333.33333333,20323526.04782528,21843140.618841384,29.87,7.695,6.752,2.93,0.025,0.084,1.82,448.93,165.3,0.01003,19900000.0
2023-07-28,0.0215322058647871,-0.0028748956974595,0.0410922579467296,0.0394431538879871,0.0119426966947957,-0.0109749408438801,5407.0,5376.0,5294.0,5527.0,4968.0,3942.0,2565.0,21916666.666666668,20490288.72080364,23343044.612529702,29.35,7.737,6.613,3.03,0.025,0.125,1.71,443.99,193.5,0.05584,20700000.0
2023-07-29,0.0052212146110832,0.0017221189336851,-0.0175957214087247,0.1045955196022987,0.0364389724502763,-0.0048070321790874,7246.0,7271.0,7240.0,7316.0,5894.0,2363.0,1169.0,21550000.0,20184783.43598289,22915216.564017106,28.21,7.733,7.073,4.09,0.025,0.214,1.66,443.67,883.17,0.06094,19600000.0
2023-07-30,0.0318060480058193,-0.004856988787651,1.05633807182312,0.0380544923245906,0.0101620173999252,0.0017215408151969,4655.0,4610.0,4353.0,4639.0,4272.0,4028.0,2832.0,20383333.33333333,19222218.27539214,21544448.391274523,27.45,7.679,7.269,,0.025,0.209,1.54,440.11,322.75,0.01949,19100000.0
2023-07-31,,,,,,,,,,,,,,,,,28.01,7.721,7.204,4.11,0.025,0.131,1.65,441.64,114.31,0.04419,18900000.0
2023-08-01,0.0726010128855705,-0.3237232267856598,3.550135612487793,0.4094420671463012,-0.1680787616934241,-0.0278281904757022,1607.0,821.0,1469.0,1699.0,344.0,372.0,190.0,19100000.0,18459866.68055266,19740133.31944734,28.99,7.748,7.139,6.92,0.025,0.131,1.69,439.27,97.41,0.0643,19300000.0
2023-08-02,0.1672626137733459,-0.4339218735694885,-2.8556337356567383,0.6006051301956177,-0.26247418114846,-0.0459238179028034,1340.0,529.0,1048.0,1469.0,132.0,148.0,21.0,18616666.666666668,17477822.145037644,19755511.18829569,28.89,7.786,7.041,3.05,0.029,0.092,1.51,455.31,65.03,0.00615,17700000.0
2023-08-03,,,,,,,,,,,,,,,,,29.6,7.999,7.666,2.79,0.025,0.087,1.5,454.44,62.18,0.00601,20800000.0
2023-08-04,0.0611510798335075,-0.1348788142204284,1.171088695526123,0.0866975486278534,-0.0664142678587127,-0.0456358008086681,2154.0,1642.0,2088.0,2360.0,1380.0,1456.0,1007.0,26033333.33333333,21975086.66211626,30091580.004550405,29.87,8.132,7.671,3.13,0.025,0.088,1.45,457.88,57.23,0.00912,23500000.0
2023-08-05,0.1192660555243492,-0.3793103396892547,4.143013000488281,0.397075355052948,-0.2242609121933348,-0.0694538131356239,1380.0,621.0,1248.0,1586.0,268.0,184.0,129.0,28716666.666666668,24815850.83177036,32617482.50156297,30.56,8.288,8.056,2.87,0.025,0.082,1.5,459.22,53.82,0.00966,24500000.0
2023-08-06,,,,,,,,,,,,,,,,,31.07,8.252,7.788,13.59,0.026,0.096,1.54,442.56,45.04,0.01185,25200000.0
2023-08-07,,,,,,,,,,,,,,,,,31.31,8.348,7.657,3.39,0.038,0.103,1.5,433.52,46.75,0.02213,26000000.0
2023-08-08,,,,,,,,,,,,,,,,,30.66,8.217,6.903,3.63,0.058,0.113,1.69,430.46,50.99,0.01979,20800000.0
2023-08-09,,,,,,,,,,,,,,,,,30.46,8.165,7.214,5.04,0.051,0.122,1.59,425.19,42.15,0.02069,24900000.0
2023-08-10,,,,,,,,,,,,,,,,,30.6,8.474,8.283,3.42,0.032,0.104,1.35,430.44,47.4,0.0198,25900000.0
2023-08-11,0.0183266941457986,0.1984127014875412,-0.5366451740264893,0.3665158450603485,0.25389027675045,-0.1510057002305984,1414.0,2114.0,1848.0,1917.0,980.0,562.0,176.0,38683333.333333336,32156127.87378856,45210538.79287811,30.61,8.596,8.682,4.15,0.027,0.096,1.35,414.78,46.74,0.01784,29300000.0
2023-08-12,,,,,,,,,,,,,,,,,31.7,8.871,12.486,3.8,0.025,0.066,0.73,277.5,25.22,0.0236,33700000.0
2023-08-13,,,,,,,,,,,,,,,,,31.61,8.79,9.694,3.79,0.025,0.078,1.13,307.45,43.22,0.02479,29200000.0
2023-08-14,0.0270143840461969,0.0196529142558574,-0.3644501268863678,0.0115152206271886,0.0167110451986922,-0.0145563771948218,4265.0,4436.0,4160.0,4391.0,4335.0,4356.0,3617.0,28716666.666666668,27776116.236805987,29657217.09652735,31.6,8.715,7.818,3.46,0.025,0.081,1.15,398.94,43.05,0.02752,29300000.0
2023-08-15,-0.0129128387197852,0.0435537919402122,-0.2689655125141144,0.0350769236683845,0.04048902641151,-0.0154553586617112,3854.0,4205.0,4079.0,3975.0,3920.0,3422.0,2445.0,33500000.0,27811496.03732815,39188503.962671846,30.31,8.568,6.841,3.6,0.028,0.094,1.2,411.0,49.37,0.03244,28200000.0
2023-08-16,,,,,,,,,,,,,,,,,30.2,8.614,7.285,3.85,0.025,0.093,1.12,415.63,46.9,0.02721,28900000.0
2023-08-17,0.0559903681278228,-0.1095714643597602,0.3640859425067901,0.1266233772039413,-0.0369550118780135,-0.0978510305285453,2162.0,1735.0,2352.0,2631.0,1345.0,1200.0,843.0,23900000.0,22378420.469818726,25421579.53018128,31.33,8.718,8.662,4.06,0.025,0.064,0.56,405.46,26.74,0.02705,20600000.0
2023-08-18,-0.354497343301773,0.0,0.0,0.0,-0.0,-10.090909004211426,-100.0,-100.0,256.0,122.0,-100.0,839.0,545.0,23250000.0,22366549.341125004,24133450.658875,29.57,8.323,6.215,3.77,0.059,0.08,1.04,419.99,41.64,0.02365,23700000.0
2023-08-19,,,,,,,,,,,,,,,,,29.26,8.251,6.869,3.77,0.03,0.08,0.99,422.51,37.7,0.00924,22000000.0
2023-08-20,0.1300448477268219,-0.2165858000516891,-2.8348729610443115,0.3951296210289001,-0.0699107247376884,-0.0460048429667949,1379.0,888.0,1164.0,1512.0,385.0,443.0,290.0,27333333.33333333,24880764.90184949,29785901.76481717,29.73,8.551,7.164,4.68,0.025,0.101,1.0,416.63,48.95,0.01026,24100000.0
2023-08-21,,,,,,,,,,,,,,,,,29.9,8.375,6.929,4.81,0.025,0.116,1.16,422.6,62.48,0.01179,26400000.0
2023-08-22,0.0149732623249292,0.0353760458528995,-0.2026164680719375,0.0441011227667331,0.0384972976526439,-0.0458740890026092,3463.0,3717.0,3684.0,3796.0,3403.0,2914.0,2030.0,25416666.666666668,24331956.23935848,26501377.09397485,30.06,8.341,7.124,4.37,0.025,0.106,1.07,425.16,60.21,0.01903,24900000.0
2023-08-23,-0.041557177901268,0.0060765645466744,-0.0262123197317123,0.1727068871259689,0.0602609462458482,-0.0017292238771915,4907.0,4967.0,5351.0,4924.0,3504.0,2503.0,1117.0,25100000.0,23492481.33240492,26707518.66759508,29.4,8.21,6.615,4.19,0.027,0.096,0.98,421.24,44.63,0.02146,23800000.0
2023-08-24,0.1486725658178329,-0.2010478079319,0.6964609622955322,0.4987714886665344,-0.039793222863477,-0.1720090359449386,917.0,610.0,962.0,1298.0,204.0,169.0,54.0,24350000.0,22870448.806788582,25829551.193211418,29.28,8.238,7.24,4.32,0.025,0.089,0.94,424.32,36.05,0.02224,23700000.0
2023-08-25,0.0024758046492934,-0.0285714287310838,0.068776711821556,0.1340673565864563,0.0242599923218228,-0.0913991704583168,1854.0,1751.0,2216.0,2227.0,1337.0,910.0,586.0,28366666.666666668,24606848.278617702,32126485.05471564,29.84,8.693,9.287,4.55,0.025,0.102,0.57,404.97,29.44,0.03052,25100000.0
2023-08-26,0.0765349045395851,-0.1286195218563079,0.9535696506500244,0.1476718336343765,-0.0460183131574708,-0.0678531676530838,1676.0,1294.0,1647.0,1920.0,961.0,870.0,765.0,24900000.0,23144732.726904534,26655267.273095462,29.77,8.762,7.756,5.6,0.025,0.153,0.64,406.86,39.93,0.0252,25000000.0
2023-08-27,0.0255180690437555,-0.0204156041145324,0.1509027183055877,0.0666931346058845,0.0092264048394437,-0.0336613170802593,2799.0,2687.0,2845.0,2994.0,2351.0,2220.0,1727.0,24116666.666666668,22898502.182243027,25334831.15109031,29.04,8.375,7.134,4.67,0.025,0.107,0.86,422.79,43.49,0.03316,22900000.0
2023-08-28,0.0198418013751506,-0.005316321272403,0.1018589287996292,0.1161819547414779,0.0352122531741149,-0.0028343549929559,7564.0,7484.0,7311.0,7607.0,5926.0,2187.0,974.0,27000000.0,24472689.12346212,29527310.87653788,29.16,8.259,6.903,4.5,0.025,0.109,1.04,433.79,64.57,0.04621,24900000.0
2023-08-29,0.011474591679871,0.0016457961173728,-0.0182163789868354,0.0483037531375885,0.0179409307020506,-0.0085275722667574,6976.0,6999.0,6935.0,7096.0,6354.0,5146.0,2980.0,23200000.0,22254583.548552983,24145416.451447014,27.51,7.949,6.48,4.79,0.042,0.11,1.09,424.16,61.83,0.03292,22600000.0
2023-08-30,-0.056348118931055,-0.0042756008915603,0.0142230931669473,0.1468475013971328,0.0452634592400091,-0.0054834457114338,7164.0,7103.0,8108.0,7243.0,5284.0,2438.0,1521.0,21666666.666666668,19971773.42191315,23361559.911420185,26.58,7.964,6.741,4.18,0.053,0.101,0.96,419.48,44.05,0.03468,21000000.0
2023-08-31,0.020292293280363,0.0119424313306808,-0.3096876740455627,0.0143237160518765,0.0127976047908303,-0.0012381345732137,4840.0,4957.0,4659.0,4852.0,4817.0,4592.0,3757.0,18066666.666666668,16795769.590669647,19337563.74266369,25.28,7.849,6.891,3.42,0.069,0.087,0.66,428.69,33.24,0.03457,16500000.0
2023-09-01,0.2177149206399917,0.2981012761592865,2.8597450256347656,0.2441613525152206,0.2781707216166593,-0.1919854283332824,1109.0,2051.0,1051.0,1636.0,1246.0,674.0,329.0,20720000.0,17686492.353726465,23753507.64627353,25.13,8.02,7.524,3.72,0.042,0.085,0.63,427.0,29.73,0.0447,17800000.0
2023-09-02,,,,,,,,,,,,,,,,,25.63,8.5,8.531,4.25,0.025,0.117,0.67,415.05,31.37,0.04474,22400000.0
2023-09-03,0.1041069701313972,0.216908112168312,3.2724549770355225,0.0793874338269233,0.1635885141981117,-0.0791131854057312,1973.0,3066.0,1876.0,2312.0,2615.0,2055.0,1652.0,29875000.0,25600750.4752296,34149249.5247704,26.23,8.686,9.163,4.6,0.025,0.131,0.72,407.39,34.89,0.04213,25500000.0
2023-09-04,0.0914712697267532,0.3207368850708008,-1.8887343406677248,0.2569116652011871,0.2970482294054357,-0.1912260949611663,1438.0,2796.0,1763.0,2118.0,1653.0,882.0,424.0,34233333.333333336,26115893.430397324,42350773.23626935,26.42,8.84,9.926,5.47,0.028,0.113,0.79,396.2,27.94,0.02608,22800000.0
2023-09-05,0.0182545632123947,-0.0022903126664459,0.0410381555557251,0.1861064136028289,0.0581598947203611,-0.0029556651134043,8096.0,8059.0,7852.0,8144.0,5530.0,1805.0,814.0,27950000.0,26437917.903463352,29462082.096536648,27.22,9.055,11.163,4.24,0.025,0.115,0.69,389.22,38.62,0.02135,26400000.0
2023-09-06,,,,,,,,,,,,,,,,,27.44,9.048,9.548,4.52,0.025,0.129,0.6,363.15,39.49,0.02044,28000000.0
2023-09-07,,,,,,,,,,,,,,,,,28.05,9.059,9.588,6.09,0.025,0.135,0.65,391.95,37.75,0.02035,32700000.0
2023-09-08,,,,,,,,,,,,,,,,,28.66,9.064,9.52,6.27,0.025,0.129,0.61,392.64,42.83,0.01811,27800000.0
2023-09-09,,,,,,,,,,,,,,,,,28.46,8.903,7.954,6.16,0.025,0.139,1.03,395.49,59.75,0.02479,24800000.0
2023-09-10,,,,,,,,,,,,,,,,,28.16,8.856,8.041,5.76,0.025,0.153,1.16,394.46,77.77,0.0252,31700000.0
2023-09-11,,,,,,,,,,,,,,,,,28.12,8.686,7.391,5.67,0.025,0.124,0.98,394.85,46.0,0.02413,25100000.0
2023-09-12,,,,,,,,,,,,,,,,,28.57,8.62,7.193,5.43,0.025,0.124,0.88,394.57,45.05,0.02241,20600000.0
2023-09-13,-0.0232127420604228,-0.0157326739281415,0.07847461104393,0.1527333706617355,0.0388736622698218,-0.0062965084798634,7812.0,7570.0,8287.0,7911.0,5564.0,2815.0,1587.0,31966666.666666668,22814541.628670786,41118791.70466255,27.51,8.439,6.384,5.33,0.025,0.129,1.05,398.63,46.95,0.02493,25700000.0
2023-09-14,0.0152769479900598,-0.0045926179736852,0.0682335123419761,0.0926064252853393,0.0283091111470096,-0.0035431077703833,5906.0,5852.0,5769.0,5948.0,4860.0,2200.0,1114.0,49866666.66666666,39767857.67198263,59965475.6613507,26.38,8.042,5.811,6.69,0.083,0.154,1.67,388.98,89.15,0.02196,50400000.0
2023-09-15,0.006331518292427,0.0020376974716782,-0.0201638303697109,0.0929295718669891,0.0329336891283214,-0.0070328833535313,7836.0,7868.0,7847.0,7947.0,6530.0,3411.0,1615.0,29133333.33333333,21149824.55307609,37116842.11359057,25.71,8.122,6.061,6.33,0.067,0.134,1.41,387.39,62.66,0.01917,43500000.0
2023-09-16,-0.0223230402916669,0.00533043500036,-0.0368462465703487,0.1286311894655227,0.0464480743214094,0.0067043788731098,9610.0,9713.0,9915.0,9482.0,7499.0,5180.0,2604.0,25980000.0,21041577.83902591,30918422.16097409,25.29,7.88,6.186,4.4,0.046,0.12,0.69,379.65,37.38,0.018,19200000.0
2023-09-17,,,,,,,,,,,,,,,,,25.47,8.201,7.419,4.31,0.026,0.113,0.73,380.97,26.72,0.0195,23600000.0
2023-09-18,2.6393442153930664,-0.7115384340286255,-0.142307698726654,-1.8823529481887813,-0.4481884505997279,-0.4276527464389801,89.0,15.0,-100.0,222.0,-49.0,299.0,112.0,21866666.666666668,20189240.490115885,23544092.84321745,26.91,8.612,10.411,4.14,0.025,0.095,0.57,380.36,21.71,0.03306,22700000.0
2023-09-19,0.0287925694137811,0.0087636932730674,-0.1075681895017623,0.0269236899912357,0.0152207541396364,-0.0240369793027639,3167.0,3223.0,3137.0,3323.0,3054.0,2598.0,2142.0,20550000.0,18831783.01719486,22268216.98280514,27.42,8.674,10.498,4.33,0.025,0.08,0.52,382.57,17.21,0.0403,18500000.0
2023-09-20,-0.0060210735537111,0.0007571933092549,-0.0063680745661258,0.134477823972702,0.0450609802556156,-0.0003787400492001,7918.0,7930.0,8020.0,7924.0,6050.0,2257.0,1086.0,22680000.0,20705938.44067618,24654061.55932382,27.71,8.545,8.654,4.54,0.025,0.089,0.58,383.54,31.69,0.03552,19500000.0
2023-09-21,0.0115544209256768,-0.0003826042520813,0.0047438330948352,0.0664671063423156,0.0226734973402563,-0.0050104646943509,7844.0,7838.0,7742.0,7923.0,6861.0,5367.0,3092.0,24303333.33333333,22074767.02269823,26531899.64396844,,,,,,,,,,,
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24,,,,,,,,,,,,,,,,,23.14,8.171,7.306,4.38,0.039,0.116,1.34,397.41,35.55,0.01921,21900000.0
2023-09-25,-0.0152326924726367,0.0383430682122707,-0.2154452204704284,0.0395576357841491,0.0387795779355239,-0.0173648800700902,4527.0,4888.0,4832.0,4687.0,4516.0,4400.0,3478.0,25316666.666666668,18298987.70247598,32334345.63085736,23.1,8.074,7.613,4.01,0.03,0.1,0.97,395.66,18.65,0.02528,17700000.0
2023-09-26,0.0218468885868787,0.0107469577342271,-0.3538011610507965,0.0239337775856256,0.0154504860848145,0.0002694207360036,5569.0,5690.0,5328.0,5566.0,5424.0,5395.0,3888.0,25750000.0,24446194.79982629,27053805.200173706,23.98,8.409,8.585,5.48,0.025,0.105,1.29,392.67,28.12,0.02468,24300000.0
2023-09-27,1.0071684122085571,0.0,0.0,0.0101010100916028,0.0036096211584522,-2.1111111640930176,-100.0,-100.0,-1.0,280.0,-98.0,496.0,224.0,27000000.0,24243893.374099374,29756106.625900622,25.06,8.691,10.563,4.85,0.025,0.091,1.11,390.39,21.78,0.03578,26600000.0
2023-09-28,-0.0679729357361793,0.0011020498350262,-0.0031575623434036,0.0401923730969429,0.0148184698020449,-0.0089656682685017,4532.0,4542.0,5287.0,4614.0,4191.0,4092.0,3098.0,21400000.0,20991993.46410464,21808006.53589536,25.03,8.561,9.238,4.86,0.025,0.082,1.05,388.25,19.74,0.03242,21000000.0
2023-09-29,0.0218560863286256,-0.0567153133451938,0.3648680746555328,0.0735912546515464,-0.0136575093900044,-0.0303441267460584,2860.0,2553.0,2909.0,3039.0,2203.0,2244.0,1825.0,26483333.33333333,22654749.829680257,30311916.836986408,25.41,8.532,8.99,4.48,0.025,0.075,0.94,386.02,20.48,0.04113,21900000.0
2023-09-30,-0.0425562188029289,-0.0091828070580959,0.0320495553314685,0.0689310654997825,0.0175617915256993,-0.0141715668141841,6539.0,6420.0,7325.0,6727.0,5592.0,4265.0,2104.0,25266666.666666668,24149103.7626454,26384229.57068793,26.54,8.81,11.243,5.07,0.025,0.071,0.97,378.43,15.76,0.04375,27400000.0
2023-10-01,0.027450980618596,-0.0199275370687246,0.110386349260807,0.0366467051208019,-0.0003051306199741,-0.0499894544482231,2252.0,2164.0,2356.0,2489.0,2011.0,1865.0,1547.0,23950000.0,22116413.27811672,25783586.72188328,24.74,8.418,6.965,4.74,0.025,0.082,1.1,384.06,24.68,0.03817,21900000.0
2023-10-02,-0.0069059827364981,0.0017728079110383,-0.0164328143000602,0.0550050251185894,0.0202884950939027,0.0039775064215064,7320.0,7346.0,7363.0,7262.0,6580.0,4830.0,2834.0,23950000.0,22108747.16565052,25791252.834349483,24.17,8.493,7.616,4.75,0.025,0.096,1.09,378.46,34.39,0.03136,22100000.0
2023-10-03,,,,,,,,,,,,,,,,,23.25,8.572,8.208,4.81,0.025,0.084,1.31,384.79,28.9,0.05102,26300000.0
2023-10-04,0.0126781640574336,-0.0032402407377958,0.0679831653833389,0.026129774749279,0.007127476550492,0.0055675841867923,6502.0,6460.0,6269.0,6430.0,6131.0,5557.0,3501.0,23450000.0,22376762.03322221,24523237.9667778,22.33,8.26,6.61,4.5,0.025,0.089,1.24,384.57,32.2,0.03013,22700000.0
2023-10-05,0.032947976142168,-0.0972037315368652,0.56046062707901,0.0327494293451309,-0.0544088209234404,-0.0404657945036888,1648.0,1356.0,1673.0,1787.0,1270.0,1153.0,950.0,23650000.0,22226917.61775129,25073082.38224871,22.45,8.486,8.423,4.71,0.025,0.092,1.06,409.24,35.04,0.04604,24200000.0
2023-10-06,0.0164556968957185,0.0001540120138088,-0.0042625744827091,0.0211494620889425,0.0076051576549912,0.0052647879347205,6492.0,6494.0,6216.0,6424.0,6225.0,5441.0,3188.0,19933333.33333333,18384506.106759053,21482160.55990761,21.58,8.209,8.416,4.64,0.025,0.091,1.45,428.17,33.57,0.04311,19300000.0
2023-10-07,,,,,,,,,,,,,,,,,21.05,8.304,8.675,4.64,0.025,0.088,1.17,412.41,33.35,0.04633,20300000.0
2023-10-08,,,,,,,,,,,,,,,,,19.75,8.018,8.17,4.54,0.025,0.108,1.68,432.52,52.41,0.03886,18600000.0
2023-10-09,,,,,,,,,,,,,,,,,19.79,8.07,8.719,4.0,0.025,0.079,0.93,425.21,37.83,0.03551,16900000.0
2023-10-10,,,,,,,,,,,,,,,,,19.73,8.197,9.251,4.07,0.025,0.075,0.9,424.56,34.28,0.04017,17700000.0
2023-10-11,,,,,,,,,,,,,,,,,19.69,8.219,9.305,4.01,0.025,0.069,0.88,424.24,29.34,0.04504,17600000.0
2023-10-12,,,,,,,,,,,,,,,,,20.13,8.433,10.212,4.46,0.025,0.068,1.06,420.66,27.78,0.05272,18000000.0
2023-10-13,,,,,,,,,,,,,,,,,20.85,8.57,11.384,4.74,0.025,0.064,1.45,418.39,18.51,0.07084,16800000.0
2023-10-14,,,,,,,,,,,,,,,,,20.11,8.236,9.192,4.34,0.033,0.058,1.37,414.28,21.92,0.07467,16600000.0
2023-10-15,,,,,,,,,,,,,,,,,20.28,8.516,9.84,4.37,0.025,0.06,1.45,403.67,26.9,0.06449,14800000.0
2023-10-16,,,,,,,,,,,,,,,,,20.62,8.688,10.126,4.7,0.025,0.06,1.09,416.7,30.59,0.12688,19500000.0
2023-10-17,,,,,,,,,,,,,,,,,21.28,8.724,12.095,4.79,0.025,0.057,0.95,399.41,25.09,0.11006,20500000.0
2023-10-18,,,,,,,,,,,,,,,,,21.23,8.659,10.274,4.75,0.025,0.062,1.14,399.12,38.79,0.08461,18600000.0
2023-10-19,0.0634853020310401,-0.3258722722530365,0.7333333492279053,0.378196507692337,-0.1741275054524555,-0.1068736165761947,1007.0,512.0,1099.0,1248.0,231.0,132.0,102.0,19016666.666666668,16429062.489483114,21604270.84385022,21.29,8.516,8.514,4.64,0.025,0.067,0.91,396.07,38.25,0.08578,17700000.0
2023-10-20,,,,,,,,,,,,,,,,,21.28,8.493,8.844,7.98,0.025,0.148,1.91,390.22,273.83,0.07416,26100000.0
2023-10-21,,,,,,,,,,,,,,,,,19.37,8.198,7.65,5.36,0.025,0.082,1.86,373.86,70.52,0.07642,25500000.0
2023-10-22,,,,,,,,,,,,,,,,,19.24,8.531,10.076,4.91,0.025,0.067,1.05,362.21,36.1,0.08382,16800000.0
2023-10-23,,,,,,,,,,,,,,,,,19.25,8.433,9.417,5.18,0.025,0.069,0.96,355.88,39.89,0.06291,17000000.0
2023-10-24,0.0111475409939885,-0.1694993078708648,0.3333935737609863,0.1582318991422653,-0.0754032476400763,-0.0955595001578331,1273.0,904.0,1508.0,1542.0,657.0,424.0,341.0,15850000.0,9920608.552867057,21779391.447132945,19.92,8.362,9.302,4.62,0.03,0.057,0.8,357.37,32.93,0.04357,13200000.0
