date,weather,max_temperature,min_temperature,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,wind_power_num,strong_wind,wind_north,weather_heavy_rain,temperature_high,weather_weight,weather_temp_index,NP_ratio,temp_oxygen_index,eutrophication_index,water_quality_index,nutrient_pollution_index,temp_ph_interaction,NH_TN_ratio,oxygen_saturation_index,nutrient_limitation,light_turbidity_index
2023-05-22,小雨-多云,20,13,23.31,7.966,7.783,2.644,0.025,0.0989,1.167,462.526,113.39,0.00343,10500000.0,41.779056549072266,91.24842071533205,109.7415008544922,31.3007755279541,0.0,0.0,0.0,0.0,274.0697536468506,109741500.8544922,8.71563614739312,0.0,0.375,-0.999999996351294,1.0,0,0,0,0,0.7,0.0,11.79979777553084,181.42173,1.3033000000000001,186.5036,0.0024725000000000003,185.68746,0.021422450728363324,0.9214278114064589,0.0989,0.008742022904100009
2023-05-23,雾-晴,24,13,21.25,7.904,7.858,3.004,0.025,0.0629,1.151,455.846,84.58,0.00296,10200000.0,271.13970947265625,472.80670166015625,360.9718322753906,108.28363800048828,0.0,0.0,0.0,0.0,1213.2018814086914,472806701.66015625,40.502562628852,0.0,0.375,-0.9999999991757348,1.0,0,0,0,0,1.0,0.0,18.298887122416534,166.9825,1.4059666666666668,172.957,0.0015725000000000001,167.96,0.021720243266724587,0.8932626477132526,0.0629,0.011684973124561814
2023-05-24,雾-多云,21,15,19.33,8.02,8.769,2.49,0.025,0.0645,1.1,446.351,86.19,0.0043,16500000.0,37.10487365722656,80.70553588867188,42.80631256103516,12.326361656188965,0.0,0.0,0.0,0.0,172.94308376312256,80705535.88867188,7.597686025831434,0.0,0.375,-0.9999999942177508,1.0,0,0,0,0,0.7,0.0,17.054263565891475,169.50476999999998,1.2181666666666668,170.7873,0.0016125000000000002,155.02659999999997,0.022727272727272728,0.958722908138082,0.0645,0.011469205184080743
2023-05-25,雾-晴,26,13,17.71,7.908,8.595,3.116,0.025,0.0709,1.096,440.074,104.78,0.00492,17600000.0,212.2529144287109,422.9714965820313,383.5357666015625,121.01879119873048,0.0,0.0,0.0,0.0,1139.7789688110352,422971496.5820313,33.55030059814453,0.0,0.375,-0.9999999991226368,1.0,0,0,0,0,1.0,0.0,15.458392101551482,152.21745,1.4276333333333333,176.3066,0.0017725000000000002,140.05068,0.02281021897810219,0.9084348927268481,0.0709,0.009453582907922102
2023-05-26,多云,27,21,19.41,7.993,8.971,2.785,0.0314,0.0485,1.1,450.297,63.54,0.00493,17300000.0,22.749908447265625,49.26401519775391,257.3592529296875,74.51258087158203,0.0,0.0,0.0,0.0,403.88575744628906,257359252.9296875,26.06770494249132,0.0,0.25,-0.9999999975240524,1.0,0,0,0,0,0.7,0.0,22.68041237113402,174.12711000000002,1.3111666666666668,162.903,0.0015229,155.14413000000002,0.02854545454545454,0.9824248299679458,0.0485,0.01549426712116517
2023-05-27,雨-雾,28,22,20.48,8.142,9.478,2.89,0.025,0.0529,1.124,445.764,61.82,0.00659,17700000.0,143.73101806640625,309.72198486328125,171.17784118652344,49.705474853515625,0.0,0.0,0.0,0.0,674.3363189697266,309721984.86328125,28.890723334418404,0.0,0.375,-0.9999999985170605,1.0,0,0,0,0,0.0,0.0,21.2476370510397,194.10944,1.3556333333333335,160.8998,0.0013225,166.74815999999998,0.022241992882562275,1.060856643121826,0.0529,0.01591849729385546
2023-05-28,雾-多云,33,23,21.17,8.082,9.428,2.607,0.025,0.0381,1.102,433.13,53.65,0.00465,16500000.0,272.8824462890625,472.7464904785156,422.1780700683594,160.33847045898438,0.0,0.0,0.0,0.0,1328.145477294922,472746490.4785156,34.712002224392364,0.0,0.375,-0.9999999992470704,1.0,0,0,0,0,0.7,0.0,28.923884514435695,199.59076000000005,1.2490333333333334,153.8236,0.0009525000000000001,171.09594000000004,0.022686025408348458,1.0700186799909353,0.0381,0.018298261665141813
2023-05-29,雾-多云,34,24,23.19,8.059,8.862,2.79,0.025,0.0415,1.032,434.608,83.33,0.00604,17100000.0,234.0589141845703,442.4468994140625,393.5172119140625,129.72210693359375,0.0,0.0,0.0,0.0,1199.745132446289,442446899.4140625,34.74719916449653,0.0,0.375,-0.9999999991664896,1.0,0,1,0,0,0.7,0.0,24.867469879518072,205.50978,1.2878333333333334,166.13209999999998,0.0010375,186.88821,0.02422480620155039,1.0467202803196534,0.0415,0.011858176212498519
2023-05-30,雾,26,22,24.57,8.146,8.873,2.841,0.025,0.0438,1.009,,93.24,0.00529,16800000.0,103.64327239990234,223.6054229736328,257.9563903808594,75.70945739746094,0.0,0.0,0.0,0.0,660.9145431518555,257956390.3808593,20.249659220377605,0.0,0.375,-0.9999999984869452,1.0,0,0,0,0,0.0,0.0,23.036529680365295,218.00960999999998,1.2979333333333334,,0.001095,200.14722000000003,0.024777006937561945,1.0763821511090572,0.0438,0.010611205432937183
2023-05-31,多云,25,21,,,,,,,,,,,,164.34848022460938,349.2164611816406,69.32960510253906,20.45605659484864,0.0,0.0,0.0,0.0,603.3506031036377,349216461.1816406,36.52893384297689,0.0,0.25,-0.9999999983425888,0.0,0,1,0,0,0.7,0.0,,,,,,,,,,
2023-06-01,多云,30,23,24.28,8.421,9.33,3.279,0.025,0.0426,1.046,480.973,16.7,0.00899,17400000.0,131.38465881347656,281.8807373046875,164.71817016601562,48.61453628540039,0.0,0.0,0.0,0.0,626.5981025695801,281880737.3046875,25.91846677992079,0.0,0.375,-0.9999999984040808,0.0,0,1,0,0,0.7,0.0,24.55399061032864,226.53240000000002,1.4558666666666664,153.4982,0.001065,204.46188,0.02390057361376673,1.1255227808665271,0.0426,0.05649717514124294
2023-06-02,多云,34,21,24.92,8.571,10.037,,0.025,0.0368,0.642,475.97,12.77,0.00965,18600000.0,141.26337432861328,301.5899810791016,270.8487091064453,84.20300483703613,0.0,0.0,0.0,0.0,797.9050693511963,329429992.67578125,27.2474430931939,0.0,0.375,-0.9999999986861574,1.0,0,0,0,0,0.7,0.0,17.445652173913043,250.12204000000003,,150.4703,0.00092,213.58932000000001,0.038940809968847356,1.2257898564028884,0.0368,0.07262164124909223
2023-06-03,多云,28,24,25.34,7.986,7.893,2.425,0.0684,0.0371,0.92,473.483,20.59,0.00412,20900000.0,151.14208984375,321.2992248535156,376.979248046875,119.79147338867188,0.0,0.0,0.0,0.0,969.2120361328124,376979248.046875,28.57641940646701,0.0,0.375,-0.999999998968234,1.0,0,0,0,1,0.7,0.0237999999999999,24.797843665768195,200.00862,1.1273666666666666,152.67669999999998,0.0025376400000000003,202.36524,0.07434782608695652,0.9717219521934952,0.0371,0.04631773969430292
2023-06-04,多云,27,22,,,,,,,,,,,,142.87149047851562,304.6189270019531,105.65438842773438,31.470298767089844,0.0,0.0,0.0,0.0,584.615104675293,304618927.0019531,30.34984758165148,0.0,0.375,-0.9999999982894728,2.0,0,0,0,0,0.7,0.0,,,,,,,,,,
2023-06-05,多云,23,19,22.92,7.666,7.12,3.315,0.025,0.0891,0.988,477.184,110.12,0.00694,22600000.0,57.29428482055664,122.4823226928711,54.65205383300781,16.339624404907227,0.0,0.0,0.0,0.0,250.7682857513428,122482322.6928711,11.793633143107096,0.0,0.375,-0.999999996012255,1.0,0,0,0,0,0.7,0.0,11.088664421997755,163.1904,1.4640333333333333,189.50300000000001,0.0022275,175.70472,0.02530364372469636,0.8365443471006412,0.0891,0.008999280057595392
2023-06-06,多云,25,17,21.31,7.615,7.018,2.605,0.0578,0.0557,1.043,475.116,54.34,0.00453,19500000.0,42.29803085327149,90.25768280029295,193.16590881347656,57.66825485229492,0.0,0.0,0.0,0.0,383.389877319336,193165908.81347656,16.763097551133896,0.0,0.375,-0.9999999973916892,1.0,0,0,0,0,0.7,0.0,18.725314183123878,149.55357999999998,1.2345666666666666,166.5553,0.00321946,162.27564999999998,0.05541706615532119,0.7987327799305836,0.0557,0.018070112034694615
2023-06-07,多云,27,18,20.91,7.49,7.331,2.261,0.074,0.044,1.067,475.183,37.09,0.00327,17800000.0,177.61293029785156,368.15570068359375,95.6057586669922,28.669368743896484,0.0,0.0,0.0,0.0,670.043758392334,368155700.68359375,37.720703548855255,0.0,0.375,-0.9999999985075602,1.0,0,1,0,0,0.7,0.0,24.25,153.29121,1.1239999999999999,159.6379,0.0032559999999999998,156.6159,0.06935332708528585,0.8276933059085312,0.044,0.02625360987135731
2023-06-08,多云,30,21,22.17,7.685,7.977,2.604,0.064,0.0452,1.145,478.434,40.35,0.00566,19600000.0,239.9810791015625,445.6993408203125,413.8457336425781,151.1644287109375,0.0,0.0,0.0,0.0,1250.6905822753906,445699340.8203125,32.726101345486114,0.0,0.375,-0.9999999992004416,1.0,0,0,0,0,0.7,0.0,25.331858407079647,176.85009000000002,1.2647333333333333,161.97570000000002,0.0028928,170.37645,0.05589519650655022,0.9235218972301037,0.0452,0.02418379685610641
2023-06-09,多云-晴,32,22,23.59,7.951,8.764,2.489,0.0515,0.0431,1.094,497.888,32.34,0.00646,17600000.0,278.1566467285156,475.6622009277344,419.5773315429688,157.8623504638672,0.0,0.0,0.0,0.0008270293474197,1331.2593566924334,475662200.9277344,35.311094495985245,9.18921497133043e-05,0.375,-0.9999987567721604,1.0,0,0,0,0,1.0,0.0,25.38283062645012,206.74275999999998,1.2087,164.6877,0.0022196499999999997,187.56409,0.04707495429616087,1.0432309724287276,0.0431,0.029994001199760045
2023-06-10,雾-晴,34,24,25.08,8.513,10.7,2.994,0.0584,0.0463,1.016,473.874,27.13,0.01154,24300000.0,237.1703491210937,443.0975036621094,404.4689025878906,142.25021362304688,0.0,0.0,0.0,0.0582578815519809,1227.0452268756926,443097503.6621094,33.42747667100694,0.0064730979502201,0.375,-0.9999050428130464,1.0,0,0,0,1,1.0,0.0079999999999998,21.943844492440604,268.35599999999994,1.3521,155.56810000000002,0.0027039200000000003,213.50603999999998,0.05748031496062992,1.31076846305226,0.0463,0.03554923569143264
2023-06-11,多云-霾,30,24,25.86,8.572,9.556,4.35,0.036,0.1011,1.049,467.337,114.6,0.01465,21300000.0,145.45921325683594,306.2767944335937,312.3572998046875,94.93213653564452,0.0,0.0,0.0,0.1396544873714447,859.1650985181332,312357299.8046875,24.158351474338108,0.0155171652634938,0.375,-0.9996749053529996,1.0,0,0,0,1,0.7,0.0601999999999999,10.375865479723046,247.11815999999996,1.8333666666666666,188.6127,0.0036395999999999993,221.67191999999997,0.034318398474737846,1.1881706112624486,0.1011,0.00865051903114187
2023-06-12,雾-多云,29,23,25.86,8.494,8.318,,0.0274,0.0819,1.032,469.884,65.45,0.01286,14800000.0,216.4890899658203,423.3896484375,374.5554504394531,120.53507232666016,0.0,0.0,0.0,0.3052175939083099,1135.274478763342,423389648.4375,33.65050845675998,0.0339130659898122,0.375,-0.9994623007927176,1.0,0,0,0,1,0.7,0.0601999999999999,12.6007326007326,215.10348,,169.69340000000003,0.00224406,219.65483999999998,0.026550387596899226,1.0342405969528095,0.0819,0.015048908954100828
2023-06-13,多云,26,23,25.89,8.347,7.802,,0.025,0.1076,1.042,478.234,87.42,0.00992,17900000.0,61.59768295288086,130.8054962158203,94.60054779052734,28.64535522460937,0.0,0.0,0.0,0.0971487462520599,315.74623093008995,130805496.21582033,11.351126776801216,0.0107943051391177,0.375,-0.9993846371774052,1.0,0,0,0,1,0.7,0.0623,9.684014869888475,201.99378,,180.9423,0.00269,216.10383,0.02399232245681382,0.9706359520053556,0.1076,0.011309658448314861
2023-06-14,雾-多云,32,21,24.95,8.335,8.006,2.896,0.025,0.0711,0.902,477.514,51.64,0.02379,20800000.0,212.1292266845703,418.4330139160156,274.3662414550781,83.32414245605469,0.0,0.0,0.0,0.3584030866622925,988.611027598381,418433013.9160156,37.23431905110677,0.0398225651846991,0.375,-0.9992749350830722,1.0,0,0,0,0,0.7,0.0,12.68635724331927,199.7497,1.2897,166.4107,0.0017775,207.95825000000002,0.02771618625277162,0.978311631868597,0.0711,0.018996960486322188
2023-06-15,雾-多云,31,20,,,,,,,,,,,,187.1058654785156,383.29833984375,269.9838256835937,81.86141204833984,0.0,0.0,0.0,0.4071982204914093,922.6566412746906,383298339.84375,33.49299197726779,0.0452442467212677,0.375,-0.9991173342241648,1.0,0,0,0,0,0.7,0.0,,,,,,,,,,
2023-06-16,雾-霾,28,24,25.5,8.02,7.831,2.519,0.025,0.0881,0.983,475.608,86.5,0.01876,21100000.0,94.9779281616211,201.69058227539065,67.20391845703125,20.417097091674805,0.0,0.0,0.0,0.1122453138232231,384.401771299541,201690582.27539065,20.1414983537462,0.0124717015359136,0.375,-0.9994159974177448,2.0,0,0,0,1,0.0,0.0,11.1577752553916,199.69050000000001,1.1967,179.6884,0.0022025,204.51,0.0254323499491353,0.9670363129044354,0.0881,0.011428571428571429
2023-06-17,多云,24,22,24.28,7.797,7.275,2.694,0.025,0.1048,0.9,476.577,140.69,0.0167,23200000.0,79.89288330078125,169.488525390625,49.50596618652344,15.05549430847168,0.0,0.0,0.0,0.0891047567129135,314.0319739431143,169488525.390625,17.159225675794815,0.009900528523657,0.375,-0.9994325083824408,2.0,0,0,0,0,0.7,0.0,8.587786259541984,176.63700000000003,1.2329333333333332,201.5882,0.0026200000000000004,189.31116,0.02777777777777778,0.8776182455309738,0.1048,0.007057661091114405
2023-06-18,多云-雨,24,23,22.71,7.755,7.702,2.98,0.0454,0.1038,1.164,473.388,172.45,0.01238,19200000.0,22.9675521850586,48.61562728881836,55.99290466308594,17.035694122314453,0.0,0.0,0.0,0.1076275631785392,144.71940582245588,55992904.66308594,4.328578948974609,0.0119586181309488,0.375,-0.9985125966787498,1.0,0,0,0,0,0.7,0.0,11.21387283236994,174.91242,1.4159333333333333,213.32289999999998,0.00471252,176.11605,0.039003436426116846,0.901210486491869,0.1038,0.005765350245027386
2023-06-19,多云,27,24,22.71,7.602,6.144,2.102,0.0839,0.0529,1.227,465.188,293.37,0.00703,16600000.0,34.62370681762695,73.29705047607422,66.50629425048828,20.237394332885746,0.0,0.0,0.0,0.1351606696844101,194.7996065467596,73297050.47607422,5.895517349243164,0.0150178521871566,0.375,-0.9986123055237474,1.0,0,0,0,0,0.7,0.0,23.19470699432892,139.53024000000002,1.1273,259.185,0.00443831,172.64142,0.06837815810920946,0.7189090144126257,0.0529,0.0033970853008119034
2023-06-20,多云--,31,24,23.01,7.655,7.054,2.045,0.081,0.0592,1.208,462.922,76.23,0.00729,14900000.0,127.02640533447266,268.57830810546875,256.480224609375,78.28692626953125,0.0,0.0,0.0,0.5551835894584656,730.9270479083061,268578308.10546875,21.14348687065972,0.061687065495385,0.375,-0.9984808768801546,1.0,0,0,0,0,0.7,0.0,20.405405405405403,162.31254,1.1040666666666665,171.6651,0.0047952,176.14155000000002,0.06705298013245034,0.8302493826530767,0.0592,0.012948336138806162
2023-06-21,--多云,32,24,23.94,7.684,7.075,1.87,0.0893,0.0501,1.139,464.891,44.63,0.0121,15600000.0,216.109130859375,420.0440673828125,323.2353820800781,99.4752197265625,0.0,0.0,0.0,0.7124208211898804,1059.576220870018,420044067.3828125,35.61876085069444,0.0791578690210978,0.375,-0.9986552712178977,0.0,0,0,0,0,0.7,0.0,22.734530938123754,169.37550000000002,1.0197,159.62449999999998,0.00447393,183.95496,0.07840210711150132,0.847908614999554,0.0501,0.021915406530791146
2023-06-22,多云,29,23,25.93,8.316,10.319,2.669,0.025,0.0387,1.236,468.323,22.6,0.0168,19000000.0,111.09234619140624,235.86941528320312,117.72111511230467,35.781944274902344,0.0,0.0,0.0,0.2507491409778595,500.7155700027943,235869415.28320312,22.23194122314453,0.0278610156642066,0.375,-0.9989984348180916,1.0,0,1,0,1,0.7,0.0650999999999999,31.93798449612403,267.57167000000004,1.3145666666666667,152.03169999999997,0.0009675,215.63388,0.02022653721682848,1.2847490775543602,0.0387,0.0423728813559322
2023-06-23,多云,28,22,24.82,8.45,10.62,2.627,0.025,0.0431,1.283,471.65,32.92,0.0235,20400000.0,162.97860717773438,340.3397521972656,85.40345764160156,25.9782772064209,0.0,0.0,0.0,0.1788104325532913,614.8789046555758,340339752.1972656,34.92905277676053,0.0198678258392545,0.375,-0.9994183865118528,2.0,0,0,0,0,0.7,0.0,29.76798143851508,263.5884,1.3176999999999999,157.19799999999998,0.0010775000000000001,209.72899999999998,0.019485580670303978,1.2945069110699212,0.0431,0.029481132075471695
2023-06-24,中雨-小雨,23,21,23.56,7.979,8.152,3.782,0.025,0.1146,1.425,475.086,149.66,0.02158,21300000.0,47.69888687133789,101.02373504638672,42.60820388793945,12.96829891204834,0.0,0.0,0.0,0.0850020200014114,204.3841267377138,101023735.04638672,9.78393734825982,0.0094446688890457,0.375,-0.999168208207337,1.0,0,0,0,0,0.0,0.0,12.43455497382199,192.06111999999996,1.7738666666666667,204.7835,0.002865,187.98524,0.017543859649122806,0.969816045117868,0.1146,0.006637461834594452
2023-06-25,小雨-多云,26,23,22.89,7.368,5.044,3.19,0.0908,0.091,1.006,449.112,208.9,0.01271,17200000.0,25.696468353271484,54.40312576293945,230.2813873291016,69.80126190185547,0.0,0.0,0.0,0.4387857317924499,380.6210290789604,230281387.3291016,22.73165766398112,0.0487539701991611,0.375,-0.997694366852502,1.0,0,0,0,0,0.7,0.0,11.054945054945055,115.45715999999999,1.429,220.504,0.0082628,168.65352000000001,0.09025844930417495,0.5922828491873833,0.091,0.004764173415912339
2023-06-26,大雨-多云,30,23,23.04,7.445,5.435,2.896,0.1045,0.077,1.24,461.027,138.71,0.01075,16000000.0,29.307382583618164,62.08613204956055,362.3174743652344,114.89372253417967,0.0,0.0,0.0,0.6798211932182312,569.284532725811,362317474.3652344,37.00112130906847,0.075535688135359,0.25,-0.9976116628752622,1.0,0,0,1,0,0.7,0.0,16.103896103896105,125.2224,1.4043333333333334,196.0256,0.0080465,171.5328,0.0842741935483871,0.6400695692585432,0.077,0.007157683773530885
2023-06-27,雾-多云,31,24,23.53,7.673,6.563,2.972,0.0655,0.0746,1.272,467.538,108.9,0.0118,15500000.0,223.29327392578125,429.2140197753906,43.015846252441406,13.069378852844238,0.0,0.0,0.0,0.0680658146739006,708.6605846211314,429214019.7753906,46.238293435838486,0.0075628682971,0.25,-0.9998079015086913,1.0,0,0,0,0,0.7,0.0,17.050938337801608,154.42739,1.4395333333333333,186.12330000000003,0.0048863000000000005,180.54569,0.0514937106918239,0.7803233527768672,0.0746,0.009099181073703366
2023-06-28,多云,34,25,24.53,8.173,9.535,4.373,0.0358,0.0813,1.814,451.439,87.28,0.03134,16600000.0,193.4364318847656,393.8699035644531,418.12255859375,157.3662109375,0.0,0.0,0.0,0.7613754868507385,1163.5564804673195,418122558.59375,28.97292751736111,0.0845972763167487,0.5,-0.9986912951816648,1.0,0,0,0,0,0.7,0.0,22.312423124231245,233.89355,2.0894333333333335,172.7956,0.0029105399999999997,200.48369000000002,0.019735391400220504,1.1558004099470252,0.0813,0.011327594019030357
2023-06-29,多云,35,27,26.13,8.227,9.911,4.721,0.0318,0.0745,1.946,445.189,26.86,0.02853,20000000.0,226.84996032714844,433.65228271484375,299.8987731933594,91.25100708007812,0.0,0.0,0.0,0.355081558227539,1052.0071048736572,433652282.71484375,38.04458618164063,0.0394535064697265,0.375,-0.9993249436125572,1.0,0,0,0,1,0.7,0.0790999999999999,26.120805369127517,258.97443,2.2471666666666668,146.7688,0.0023691,214.97151,0.016341212744090443,1.2386491394541732,0.0745,0.03589375448671931
2023-06-30,多云,29,24,27.21,8.706,12.884,5.392,0.025,0.0849,1.945,440.222,26.84,0.05249,21900000.0,63.70262145996094,135.32569885253906,47.70652389526367,14.450447082519531,0.0,0.0,0.0,0.0419930629432201,261.2272843532264,135325698.85253906,13.43058353000217,0.00466589588258,0.375,-0.9996784902244308,1.0,0,0,0,1,0.7,0.1547,22.909305064782096,350.57364,2.473966666666667,145.4144,0.0021225000000000003,236.89025999999998,0.012853470437017995,1.643472223242631,0.0849,0.035919540229885055
2023-07-01,大雨-多云,32,24,25.89,7.809,7.155,4.844,0.0932,0.098,1.965,430.298,403.88,0.01764,17800000.0,211.69290161132807,417.4033508300781,278.27642822265625,84.12615966796875,0.0,0.0,0.0,0.1687983572483062,991.6676386892796,417403350.8300781,37.03079901801216,0.0187553730275895,0.375,-0.9996595656639532,1.0,0,0,1,1,0.7,0.0623,20.051020408163264,185.24295,2.3023333333333333,292.9841,0.0091336,202.17501000000001,0.04743002544529262,0.890143583260487,0.098,0.0024698676150958308
2023-07-02,小雨-多云,32,24,27.11,8.112,7.933,4.384,0.04,0.0684,1.784,426.506,906.16,0.0175,18000000.0,177.76222229003906,363.3949890136719,42.84355163574219,12.94464874267578,0.0,0.0,0.0,0.0114605007693171,596.9568721828982,363394989.0136719,38.938926696777344,0.0012733889743685,0.25,-0.999961601913692,1.0,0,0,0,1,0.7,0.1476999999999999,26.08187134502924,215.06363,2.0788,492.8494,0.002736,219.91631999999998,0.02242152466367713,1.0100166497054068,0.0684,0.0011023413730764143
2023-07-03,多云,34,26,26.93,7.876,7.418,3.894,0.1026,0.0593,2.031,402.467,31.47,0.01391,17800000.0,149.5435028076172,316.5673522949219,315.491455078125,95.8509292602539,0.0,0.0,0.0,0.0102814259007573,877.4635208668187,316567352.2949219,24.524047003852,0.0011423806556397,0.375,-0.9999765644368238,1.0,0,0,0,1,0.7,0.1350999999999999,34.2495784148398,199.76674,1.9947666666666668,135.6909,0.00608418,212.10068,0.05051698670605612,0.9412394640557672,0.0593,0.030797659377887282
2023-07-04,雾-多云,35,27,27.59,7.894,7.514,4.045,0.0587,0.0545,1.761,397.135,24.94,0.0156,17100000.0,183.8336334228516,380.16156005859375,341.4569702148437,105.0073013305664,0.0,0.0,0.0,0.0,1010.4594650268556,380161560.05859375,30.57269541422526,0.0,0.375,-0.9999999990103512,1.0,0,0,0,1,0.7,0.1813,32.31192660550459,207.31126,1.9535,131.48469999999998,0.00319915,217.79546,0.03333333333333334,0.965380997638986,0.0545,0.03855050115651503
2023-07-05,小雨-晴,31,24,27.94,8.213,7.407,4.08,0.025,0.0592,1.598,410.425,36.45,0.02667,21400000.0,192.3412933349609,393.3492126464844,414.033447265625,151.59356689453125,0.0,0.0,0.0,0.0,1151.3175201416016,414033447.265625,29.159986707899307,0.0,0.5,-0.9999999991314298,1.0,0,0,0,1,1.0,0.2940000000000001,26.993243243243242,206.95158,1.9123999999999999,140.1714,0.0014800000000000002,229.47122,0.015644555694618274,0.9579379836619307,0.0592,0.026702269692923896
2023-07-06,多云,35,26,27.94,8.718,9.233,4.321,0.025,0.0629,1.181,378.852,89.12,0.03126,22000000.0,69.11896514892578,147.57431030273438,378.3142395019531,123.98966979980467,0.0,0.0,0.0,0.0,718.997184753418,378314239.5019531,34.35503048366971,0.0,0.375,-0.999999998609174,1.0,0,0,0,1,0.7,0.2058000000000001,18.775834658187602,257.97002000000003,1.8549666666666667,151.91899999999998,0.0015725000000000001,243.58092000000002,0.021168501270110076,1.1940922644998795,0.0629,0.011096316023080336
2023-07-07,雨-多云,34,27,28.72,8.715,10.267,4.103,0.025,0.0623,1.215,400.625,46.17,0.03328,25000000.0,46.0422248840332,98.29015350341795,237.44400024414065,70.92684936523438,0.0,0.0,0.0,0.0,452.7032279968262,237444000.24414065,21.266863928900825,0.0,0.375,-0.9999999977910472,1.0,0,0,0,1,0.7,0.2603999999999999,19.502407704654896,294.86823999999996,1.7934333333333334,141.27,0.0015575,250.29479999999998,0.0205761316872428,1.3474904378338401,0.0623,0.021199915200339196
2023-07-08,小雨-多云,30,26,28.65,7.59,6.235,4.158,0.0331,0.0735,1.323,405.589,51.63,0.01284,85800000.0,22.91413116455078,48.938720703125,42.660457611083984,12.743613243103027,0.0,0.0,0.0,0.0,127.2569227218628,48938720.703125,4.021678606669108,0.0,0.375,-0.9999999921418814,1.0,0,1,0,1,0.7,0.2554999999999999,18.0,178.63275,1.8515,144.6057,0.00243285,217.4535,0.025018896447467874,0.8172320166403484,0.0735,0.019000570017100513
2023-07-09,多云,34,27,27.94,7.45,5.411,3.575,0.1031,0.0608,1.243,409.967,39.68,0.01218,69800000.0,90.84904479980467,194.7477264404297,155.56390380859375,46.2265510559082,0.0,0.0,0.0,0.0,487.3872261047363,194747726.4404297,16.502352820502388,0.0,0.375,-0.9999999979482432,1.0,0,0,0,1,0.7,0.2058000000000001,20.44407894736842,151.18334,1.6262666666666667,141.09709999999998,0.00626848,208.15300000000002,0.0829444891391794,0.6997978168752135,0.0608,0.024582104228121928
2023-07-10,雨-多云,31,24,28.01,7.198,4.205,4.29,0.0659,0.0879,1.832,401.95,43.28,0.01178,16500000.0,81.0495834350586,173.91258239746094,291.4090576171875,86.957763671875,0.0,0.0,0.0,0.0,633.328987121582,291409057.6171875,23.373274909125435,0.0,0.5,-0.9999999984210418,1.0,0,0,0,1,0.7,0.2107000000000001,20.841865756541523,117.78205000000001,2.0699666666666667,140.0564,0.00579261,201.61598000000004,0.035971615720524014,0.544545730599574,0.0879,0.022583559168925023
2023-07-11,多云-晴,36,27,27.62,7.29,5.11,4.624,0.0381,0.1045,1.828,396.904,63.85,0.01303,73000000.0,225.84783935546875,433.99945068359375,337.259765625,101.72631072998048,0.0,0.0,0.0,0.0,1098.833366394043,433999450.68359375,36.919237772623696,0.0,0.375,-0.999999999089944,1.0,0,0,0,1,1.0,0.2620000000000001,17.492822966507177,141.1382,2.1854999999999998,146.7982,0.00398145,201.34980000000002,0.020842450765864332,0.6568925205154656,0.1045,0.015420200462606014
2023-07-12,雾-多云,38,27,28.68,7.263,6.147,4.996,0.025,0.1017,2.06,392.268,45.96,0.01695,32200000.0,196.2300567626953,400.2431640625,416.7310485839844,153.74057006835938,0.0,0.0,0.0,0.0,1166.944839477539,416731048.5839844,29.22116427951389,0.0,0.5,-0.9999999991430614,1.0,0,0,0,1,0.7,0.2576,20.255653883972467,176.29596,2.3859,138.24329999999998,0.0025425,208.30284,0.012135922330097087,0.8061535813497275,0.1017,0.02129471890971039
2023-07-13,多云,34,28,29.93,8.454,9.674,5.5,0.0602,0.0813,1.822,392.684,31.56,0.03274,22500000.0,52.11214828491211,112.1123046875,153.44998168945312,45.101539611816406,0.0,0.0,0.0,0.0,362.7759742736816,153449981.68945312,12.03871578640408,0.0,0.375,-0.999999997243478,1.0,0,1,0,1,0.7,0.3450999999999999,22.410824108241084,289.54282,2.4677666666666664,132.9654,0.004894259999999999,253.02822,0.03304061470911086,1.2990013532568847,0.0813,0.03071253071253071
2023-07-14,多云-阴,37,29,29.48,8.064,7.93,5.447,0.0395,0.0901,1.756,395.539,26.47,0.02396,21600000.0,143.702880859375,306.65899658203125,255.6564483642578,74.93194580078125,0.0,0.0,0.0,0.0,780.9502716064453,306658996.58203125,25.74745008680556,0.0,0.375,-0.9999999987195088,1.0,0,0,0,1,0.7,0.3136,19.48945615982242,233.7764,2.431033333333333,131.6689,0.00355895,237.72672,0.022494305239179956,1.055802997569351,0.0901,0.03640334910811795
2023-07-15,阴-多云,33,27,29.81,8.466,9.176,5.235,0.025,0.0863,1.612,412.153,33.05,0.02208,21200000.0,98.61419677734376,213.22560119628903,190.46365356445312,55.56802368164063,0.0,0.0,0.0,0.0,557.8714752197266,213225601.19628903,17.517508612738716,0.0,0.375,-0.9999999982074724,1.0,0,0,0,1,0.7,0.3366999999999999,18.679026651216688,273.53656,2.3111,139.4057,0.0021575,252.37145999999996,0.015508684863523574,1.2293378559523656,0.0863,0.029368575624082235
